sseqid	Category
-ICEberg|1313|ICEKpnKPN528-1|GenBank|CP020853.1|3763098..3829313	Integrative_Conjugative_Element
	Unknown
-ICEberg|1314|ICEKpnKPNIH10-1|GenBank|CP007727.1|4563040..4622287	Integrative_Conjugative_Element
	Unknown
-ICEberg|1315|ICEKpnKPNIH1-1|GenBank|CP008827.1|4561833..4621080	Integrative_Conjugative_Element
	Unknown
-ICEberg|1316|ICEKpnKPNIH24-1|GenBank|CP008797.1|1291855..1346797	Integrative_Conjugative_Element
	Unknown
-ICEberg|1317|ICEKpnKPNIH30-1|GenBank|CP009872.1|4475595..4533642	Integrative_Conjugative_Element
	Unknown
-ICEberg|1318|ICEKpnKPNIH32-1|GenBank|CP009775.1|3429929..3562951	Integrative_Conjugative_Element
	Unknown
-ICEberg|1319|ICEKpnKPNIH32-2|GenBank|CP009775.1|4681924..4739971	Integrative_Conjugative_Element
	Unknown
-ICEberg|131|ICEDzeEch1591-1|GenBank|CP001655|1679168..1733032	Integrative_Conjugative_Element
	Unknown
-ICEberg|1320|ICEKpnKPNIH33-1|GenBank|CP009771.1|3473517..3611166	Integrative_Conjugative_Element
	Unknown
-ICEberg|1321|ICEKpnKPNIH33-2|GenBank|CP009771.1|4725904..4784625	Integrative_Conjugative_Element
	Unknown
-ICEberg|1322|ICEKpnKPNIH36-1|GenBank|CP014647.1|4563123..4622370	Integrative_Conjugative_Element
	Unknown
-ICEberg|1323|ICEKpnKPNIH45-1|GenBank|CP036450.1|4834550..4893663	Integrative_Conjugative_Element
	Unknown
-ICEberg|1324|ICEKpnKPNIH48-1|GenBank|CP026392.1|3657281..3714270	Integrative_Conjugative_Element
	Unknown
-ICEberg|1325|ICEKpnKPNIH50-1|GenBank|CP026177.1|1586780..1641585	Integrative_Conjugative_Element
	Unknown
-ICEberg|1326|ICEKpnKPR0928-1|GenBank|CP008831.1|4479482..4537529	Integrative_Conjugative_Element
	Unknown
-ICEberg|1327|ICEKpnKpvST101_OXA-48-1|GenBank|CP031368.2|5231460..5296011	Integrative_Conjugative_Element
	Unknown
-ICEberg|1328|ICEKpnKpvST147B_SE1_1_NDM-1|GenBank|CP040724.1|943723..1009425	Integrative_Conjugative_Element
	Unknown
-ICEberg|1329|ICEKpnKSB1_5D-1|GenBank|CP024191.1|1767944..1825904	Integrative_Conjugative_Element
	Unknown
-ICEberg|132|ICEEcoUMN026-1|GenBank|CU928163|2277431..2343162	Integrative_Conjugative_Element
	Unknown
-ICEberg|1330|ICEKpnKSB1_7J-1|GenBank|CP024548.2|732252..787169	Integrative_Conjugative_Element
	Unknown
-ICEberg|1331|ICEKpnKSH203-1|GenBank|CP034327.1|1540276..1598322	Integrative_Conjugative_Element
	Unknown
-ICEberg|1332|ICEKpnKUH-KPNHVF1-1|GenBank|CP047677.1|565942..645099	Integrative_Conjugative_Element
	Unknown
-ICEberg|1333|ICEKpnKUH-KPNHVF1-2|GenBank|CP047677.1|3467254..3604981	Integrative_Conjugative_Element
	Unknown
-ICEberg|1334|ICEKpnKUH-KPNHVL1-1|GenBank|CP047675.1|565947..645104	Integrative_Conjugative_Element
	Unknown
-ICEberg|1335|ICEKpnKUH-KPNHVL1-2|GenBank|CP047675.1|3462878..3600605	Integrative_Conjugative_Element
	Unknown
-ICEberg|1336|ICEKpnL201-1|GenBank|CP029216.1|4155687..4215039	Integrative_Conjugative_Element
	Unknown
-ICEberg|1337|ICEKpnL388-1|GenBank|CP029220.1|2086470..2145716	Integrative_Conjugative_Element
	Unknown
-ICEberg|1338|ICEKpnL39_2-1|GenBank|CP033954.1|745510..802428	Integrative_Conjugative_Element
	Unknown
-ICEberg|1339|ICEKpnL482-1|GenBank|CP033960.1|794470..849411	Integrative_Conjugative_Element
	Unknown
-ICEberg|133|ICEMloMAF-1|GenBank|BA000012|4643427..5255769	Integrative_Conjugative_Element
	Unknown
-ICEberg|1340|ICEKpnL491-1|GenBank|CP029226.1|1313394..1369641	Integrative_Conjugative_Element
	Unknown
-ICEberg|1341|ICEKpnLS355-1|GenBank|CP025641.1|638568..717725	Integrative_Conjugative_Element
	Unknown
-ICEberg|1342|ICEKpnLS355-2|GenBank|CP025641.1|2185383..2289956	Integrative_Conjugative_Element
	Unknown
-ICEberg|1346|ICEKpnLS359-1|GenBank|CP025630.1|2660576..2737194	Integrative_Conjugative_Element
	Unknown
-ICEberg|1347|ICEKpnLSH-KPN148-1|GenBank|CP040122.1|744205..799146	Integrative_Conjugative_Element
	Unknown
-ICEberg|1348|ICEKpnLSH-KPN25-1|GenBank|CP040391.1|789626..844568	Integrative_Conjugative_Element
	Unknown
-ICEberg|1349|ICEKpnLSH-KPN25-2|GenBank|CP040391.1|1876308..1934497	Integrative_Conjugative_Element
	Unknown
-ICEberg|1350|ICEKpnMNCRE53-1|GenBank|CP018437.1|3393285..3536872	Integrative_Conjugative_Element
	Unknown
-ICEberg|1351|ICEKpnMNCRE53-2|GenBank|CP018437.1|4662089..4720136	Integrative_Conjugative_Element
	Unknown
-ICEberg|1352|ICEKpnMNCRE69-1|GenBank|CP018427.1|3355560..3499147	Integrative_Conjugative_Element
	Unknown
-ICEberg|1353|ICEKpnMNCRE69-2|GenBank|CP018427.1|4624364..4682410	Integrative_Conjugative_Element
	Unknown
-ICEberg|1354|ICEKpnMNCRE78-1|GenBank|CP018428.1|3356625..3500228	Integrative_Conjugative_Element
	Unknown
-ICEberg|1355|ICEKpnMNCRE78-2|GenBank|CP018428.1|4625444..4683491	Integrative_Conjugative_Element
	Unknown
-ICEberg|1356|ICEKpnNB5306-1|GenBank|CP034760.1|739376..794318	Integrative_Conjugative_Element
	Unknown
-ICEberg|1357|ICEKpnNH34-1|GenBank|CP034408.1|1652090..1718310	Integrative_Conjugative_Element
	Unknown
-ICEberg|1358|ICEKpnNH54-1|GenBank|CP024916.1|3461245..3519441	Integrative_Conjugative_Element
	Unknown
-ICEberg|1359|ICEKpnNKU_Kleb8A7-1|GenBank|CP041644.1|3348673..3406865	Integrative_Conjugative_Element
	Unknown
-ICEberg|1360|ICEKpnNTUH-K2044-1|GenBank|NC_012731.1|566022..645179	Integrative_Conjugative_Element
	Unknown
-ICEberg|1361|ICEKpn11-1|GenBank|CP016923.1|17308..83530	Integrative_Conjugative_Element
	Unknown
-ICEberg|1362|ICEKpnNU-CRE047-1|GenBank|CP025037.1|741894..796831	Integrative_Conjugative_Element
	Unknown
-ICEberg|1363|ICEKpnNU-CRE047-2|GenBank|CP025037.1|1912672..2022185	Integrative_Conjugative_Element
	Unknown
-ICEberg|1364|ICEKpnNY9-1|GenBank|CP015385.1|742492..799462	Integrative_Conjugative_Element
	Unknown
-ICEberg|1365|ICEKpnNZ_CP009114-1|GenBank|CP009114.1|2675897..2733886	Integrative_Conjugative_Element
	Unknown
-ICEberg|1366|ICEKpnNZ_CP015822-1|GenBank|CP015822.1|2761319..2819366	Integrative_Conjugative_Element
	Unknown
-ICEberg|1367|ICEKpnP1428-1|GenBank|CP017994.1|3493116..3572273	Integrative_Conjugative_Element
	Unknown
-ICEberg|1368|ICEKpnPMK1-1|GenBank|CP008929.1|5176327..5297023	Integrative_Conjugative_Element
	Unknown
-ICEberg|1369|ICEKpn1158-1|GenBank|CP006722.1|1886399..1995488	Integrative_Conjugative_Element
	Unknown
-ICEberg|1370|ICEKpnQS17-0161-1|GenBank|CP024458.1|2858419..2916617	Integrative_Conjugative_Element
	Unknown
-ICEberg|1371|ICEKpnR1701-1|GenBank|CP039968.1|741901..796843	Integrative_Conjugative_Element
	Unknown
-ICEberg|1372|ICEKpnR1701-2|GenBank|CP039968.1|1859451..1969990	Integrative_Conjugative_Element
	Unknown
-ICEberg|1373|ICEKpnR1761-1|GenBank|CP039974.1|741920..796862	Integrative_Conjugative_Element
	Unknown
-ICEberg|1374|ICEKpnR210-2-1|GenBank|CP034082.1|4784789..4863946	Integrative_Conjugative_Element
	Unknown
-ICEberg|1375|ICEKpnRJA166-1|GenBank|CP019047.1|1806260..1882407	Integrative_Conjugative_Element
	Unknown
-ICEberg|1376|ICEKpnRJA166-2|GenBank|CP019047.1|4668669..4747826	Integrative_Conjugative_Element
	Unknown
-ICEberg|1377|ICEKpnRJF293-1|GenBank|CP014008.1|3380804..3439778	Integrative_Conjugative_Element
	Unknown
-ICEberg|1378|ICEKpnRJF999-1|GenBank|CP014010.1|566442..646663	Integrative_Conjugative_Element
	Unknown
-ICEberg|1379|ICEKpnRJF999-2|GenBank|CP014010.1|3470664..3608386	Integrative_Conjugative_Element
	Unknown
-ICEberg|1380|ICEKpnSC-7-1|GenBank|CP030269.1|2813411..2892568	Integrative_Conjugative_Element
	Unknown
-ICEberg|1381|ICEKpnSCKP020046-1|GenBank|CP028783.2|741507..796450	Integrative_Conjugative_Element
	Unknown
-ICEberg|1382|ICEKpnSCKP020079-1|GenBank|CP029384.2|746731..802872	Integrative_Conjugative_Element
	Unknown
-ICEberg|1383|ICEKpnSCKP020143-1|GenBank|CP028548.2|745440..801581	Integrative_Conjugative_Element
	Unknown
-ICEberg|1384|ICEKpnSCKP040074-1|GenBank|CP029388.1|1587852..1649621	Integrative_Conjugative_Element
	Unknown
-ICEberg|1385|ICEKpnSCM96-1|GenBank|CP028716.1|4084953..4143152	Integrative_Conjugative_Element
	Unknown
-ICEberg|1386|ICEKpnSGH10-1|GenBank|CP025080.1|4788591..4867749	Integrative_Conjugative_Element
	Unknown
-ICEberg|1387|ICEKpnSKGH01-1|GenBank|CP015500.1|1658908..1717105	Integrative_Conjugative_Element
	Unknown
-ICEberg|1388|ICEKpnSMU18037509-1|GenBank|CP045661.1|1775474..1838916	Integrative_Conjugative_Element
	Unknown
-ICEberg|1389|ICEKpnST101:960186733-1|GenBank|CP023487.1|2308125..2372672	Integrative_Conjugative_Element
	Unknown
-ICEberg|1390|ICEKpnST2017:950142398-1|GenBank|CP023553.1|1428965..1493514	Integrative_Conjugative_Element
	Unknown
-ICEberg|1391|ICEKpnST23-1|GenBank|CP037742.1|4713596..4792753	Integrative_Conjugative_Element
	Unknown
-ICEberg|1392|ICEKpnSWU01-1|GenBank|CP018454.1|3130473..3189133	Integrative_Conjugative_Element
	Unknown
-ICEberg|1393|ICEKpnTGH8-1|GenBank|CP012743.1|787509..880170	Integrative_Conjugative_Element
	Unknown
-ICEberg|1394|ICEKpnTK421-1|GenBank|CP045694.1|750000..859477	Integrative_Conjugative_Element
	Unknown
-ICEberg|1395|ICEKpnTK421-2|GenBank|CP045694.1|1931936..1994113	Integrative_Conjugative_Element
	Unknown
-ICEberg|1396|ICEKpnTVGHCRE225-1|GenBank|CP023722.1|1006473..1099100	Integrative_Conjugative_Element
	Unknown
-ICEberg|1397|ICEKpnTVGHCRE225-2|GenBank|CP023722.1|5312916..5370962	Integrative_Conjugative_Element
	Unknown
-ICEberg|1398|ICEKpnU25-1|GenBank|CP012043.1|3705864..3772086	Integrative_Conjugative_Element
	Unknown
-ICEberg|1399|ICEKpnUHKPC07-1|GenBank|CP011985.1|740488..797831	Integrative_Conjugative_Element
	Unknown
-ICEberg|1400|ICEKpnUHKPC33-1|GenBank|CP011989.1|740482..796624	Integrative_Conjugative_Element
	Unknown
-ICEberg|1401|ICEKpnVBA2172-1|GenBank|CP036320.1|5105553..5208479	Integrative_Conjugative_Element
	Unknown
-ICEberg|1402|ICEKpnWCHKP015093-1|GenBank|CP036300.1|743962..800103	Integrative_Conjugative_Element
	Unknown
-ICEberg|1403|ICEKpnWCHKP015625-1|GenBank|CP033396.2|746887..803028	Integrative_Conjugative_Element
	Unknown
-ICEberg|1404|ICEKpnWCHKP020030-1|GenBank|CP028793.2|780312..836453	Integrative_Conjugative_Element
	Unknown
-ICEberg|1405|ICEKpnWCHKP020037-1|GenBank|CP036371.1|4269244..4328490	Integrative_Conjugative_Element
	Unknown
-ICEberg|1406|ICEKpnWCHKP020098-1|GenBank|CP036305.1|739695..795413	Integrative_Conjugative_Element
	Unknown
-ICEberg|1407|ICEKpnWCHKP040035-1|GenBank|CP028797.2|744852..812972	Integrative_Conjugative_Element
	Unknown
-ICEberg|1408|ICEKpnWCHKP115068-1|GenBank|CP036365.1|41921..101167	Integrative_Conjugative_Element
	Unknown
-ICEberg|1409|ICEKpnWCHKP115069-1|GenBank|CP033405.1|743684..799825	Integrative_Conjugative_Element
	Unknown
-ICEberg|1410|ICEKpnWCHKP13F2-1|GenBank|CP028391.2|1768391..1849138	Integrative_Conjugative_Element
	Unknown
-ICEberg|1411|ICEKpnWCHKP13F2-2|GenBank|CP028391.2|1867377..1929562	Integrative_Conjugative_Element
	Unknown
-ICEberg|1412|ICEKpnWCHKP2080-1|GenBank|CP036361.1|747060..803201	Integrative_Conjugative_Element
	Unknown
-ICEberg|1413|ICEKpnWCHKP2-1|GenBank|CP028542.3|4272131..4331214	Integrative_Conjugative_Element
	Unknown
-ICEberg|1414|ICEKpnWCHKP3-1|GenBank|CP031721.1|744881..801022	Integrative_Conjugative_Element
	Unknown
-ICEberg|1415|ICEKpnWCHKP36-1|GenBank|CP028583.2|746896..803037	Integrative_Conjugative_Element
	Unknown
-ICEberg|1416|ICEKpnWCHKP649-1|GenBank|CP026585.3|744882..801800	Integrative_Conjugative_Element
	Unknown
-ICEberg|1417|ICEKpnWCHKP7E2-1|GenBank|CP028806.2|740844..797093	Integrative_Conjugative_Element
	Unknown
-ICEberg|1418|ICEKpnWCHKP7E2-2|GenBank|CP028806.2|1806441..1871766	Integrative_Conjugative_Element
	Unknown
-ICEberg|1419|ICEKpnWCHKP8F4-1|GenBank|CP027068.3|745237..802685	Integrative_Conjugative_Element
	Unknown
-ICEberg|1420|ICEKpnXJ-K1-1|GenBank|CP032163.1|746429..801370	Integrative_Conjugative_Element
	Unknown
-ICEberg|1421|ICEKpnXJ-K2-1|GenBank|CP032240.1|748768..804909	Integrative_Conjugative_Element
	Unknown
-ICEberg|1422|15-184	Integrative_Conjugative_Element
	Unknown
-ICEberg|1429|ICE_Cdi630_fic|GenBank|NC_009089.1|585378..606047	Integrative_Conjugative_Element
	Unknown
-ICEberg|1430|ICE_Cdi630_guaA|GenBank|NC_009089.1|3890833..3912345	Integrative_Conjugative_Element
	Unknown
-ICEberg|1431|ICE_Cdi630_NS_1|GenBank|NC_009089.1|428667..456893	Integrative_Conjugative_Element
	Unknown
-ICEberg|1432|ICE_Cdi630_NS_2|GenBank|NC_009089.1|1284321..1314877	Integrative_Conjugative_Element
	Unknown
-ICEberg|1433|ICE_Cdi630_rumA_1|GenBank|NC_009089.1|480392..519797	Integrative_Conjugative_Element
	Unknown
-ICEberg|1434|ICE_Cdi630_rumA_2|GenBank|NC_009089.1|2137465..2183040	Integrative_Conjugative_Element
	Unknown
-ICEberg|1435|ICE_Cdi630_rumA_3|GenBank|NC_009089.1|3938110..3967531	Integrative_Conjugative_Element
	Unknown
-ICEberg|1436|ICE_CdiR20291_NS|GenBank|NC_013316.1|4099194..4125550	Integrative_Conjugative_Element
	Unknown
-ICEberg|1437|ICE_CdiR20291_rumA|GenBank|NC_013316.1|2040400..2128632	Integrative_Conjugative_Element
	Unknown
-ICEberg|1438|ICE_DfoDMC_ND|GenBank|CP022121.1|115147..152633	Integrative_Conjugative_Element
	Unknown
-ICEberg|1439|ICE_DfoDMC_rumA|GenBank|CP022121.1|3419169..3490787	Integrative_Conjugative_Element
	Unknown
-ICEberg|1440|ICE_DfoDMC_tRNAleu|GenBank|CP022121.1|3183265..3251591	Integrative_Conjugative_Element
	Unknown
-ICEberg|1441|ICE_DfoDMC_tRNAser_1|GenBank|CP022121.1|590346..691779	Integrative_Conjugative_Element
	Unknown
-ICEberg|1442|ICE_DfoDMC_tRNAser_2|GenBank|CP022121.1|532216..590354	Integrative_Conjugative_Element
	Unknown
-ICEberg|1443|ICE_EfalV583_guaA|GenBank|NC_004668.1|131636..164376	Integrative_Conjugative_Element
	Unknown
-ICEberg|1444|ICE_EfalV583_lepA|GenBank|NC_004668.1|2163705..2274732	Integrative_Conjugative_Element
	Unknown
-ICEberg|1445|ICE_EfalV583_ND|GenBank|NC_004668.1|2204888..2258589	Integrative_Conjugative_Element
	Unknown
-ICEberg|1446|ICE_EfalV583_rplS|GenBank|NC_004668.1|1792883..1843075	Integrative_Conjugative_Element
	Unknown
-ICEberg|1447|ICE_EfalV583_tRNALys|GenBank|NC_004668.1|445116..583433	Integrative_Conjugative_Element
	Unknown
-ICEberg|1448|ICE_EfalV583_tRNAthr|GenBank|NC_004668.1|2436941..2462369	Integrative_Conjugative_Element
	Unknown
-ICEberg|1449|ICE_EfmISMMSVRE1_guaA|GenBank|CP012430.1|2394773..2425394	Integrative_Conjugative_Element
	Unknown
-ICEberg|1450|ICE_EfmISMMSVRE1_rpsI|GenBank|CP012430.1|2539659..2604823	Integrative_Conjugative_Element
	Unknown
-ICEberg|1451|ICE_EfmISMMSVRE1_Tn916|GenBank|CP012430.1|2171009..2187902	Integrative_Conjugative_Element
	Unknown
-ICEberg|1452|ICE_erm42|GenBank|CP060730.1|568141..660867	Integrative_Conjugative_Element
	Unknown
-ICEberg|1453|ICE_FprA2-165_intser|GenBank|CP048437.1|2953478..3012338	Integrative_Conjugative_Element
	Unknown
-ICEberg|1454|ICE_FprA2-165_NS_1|GenBank|CP048437.1|150446..189418	Integrative_Conjugative_Element
	Unknown
-ICEberg|1455|ICE_FprA2-165_NS_2|GenBank|CP048437.1|1318744..1374401	Integrative_Conjugative_Element
	Unknown
-ICEberg|1456|ICE_FprA2-165_NS_3|GenBank|CP048437.1|1721861..1749525	Integrative_Conjugative_Element
	Unknown
-ICEberg|1457|ICE_FprA2-165_rpsI|GenBank|CP048437.1|372763..455173	Integrative_Conjugative_Element
	Unknown
-ICEberg|1458|ICE_FprA2-165_rumA|GenBank|CP048437.1|1761411..1808878	Integrative_Conjugative_Element
	Unknown
-ICEberg|1459|ICE_FprA2-165_tRNAleu|GenBank|CP048437.1|2560021..2594467	Integrative_Conjugative_Element
	Unknown
-ICEberg|1460|ICE_FprA2-165_tRNApro|GenBank|CP048437.1|2116290..2193364	Integrative_Conjugative_Element
	Unknown
-ICEberg|1461|ICE_Lca919_tRNAarg|GenBank|NC_021721.1|597946..688156	Integrative_Conjugative_Element
	Unknown
-ICEberg|1462|ICE_LlaIO-1_dif|GenBank|NC_020450.1|1210103..1267503	Integrative_Conjugative_Element
	Unknown
-ICEberg|1463|ICE_LlaIO-1_tatD|GenBank|NC_020450.1|597263..662123	Integrative_Conjugative_Element
	Unknown
-ICEberg|1464|ICE_LmoLCC2378_NS|GenBank|NC_018585.1|2310199..2345961	Integrative_Conjugative_Element
	Unknown
-ICEberg|1465|ICE_LphP3177T_abc|GenBank|LT635479.1|2207153..2258721	Integrative_Conjugative_Element
	Unknown
-ICEberg|1466|ICE_LphP3177T_intser|GenBank|LT635479.1|17895..77832	Integrative_Conjugative_Element
	Unknown
-ICEberg|1467|ICE_LphP3177T_rpsI|GenBank|LT635479.1|2385967..2443079	Integrative_Conjugative_Element
	Unknown
-ICEberg|1468|ICE_LphP3177T_tRNAarg|GenBank|LT635479.1|2943956..2969220	Integrative_Conjugative_Element
	Unknown
-ICEberg|1469|ICE_LphP3177T_uvrB|GenBank|LT635479.1|536977..621026	Integrative_Conjugative_Element
	Unknown
-ICEberg|1470|ICE_LspYL32_fic|GenBank|CP015399.2|6107227..6214456	Integrative_Conjugative_Element
	Unknown
-ICEberg|1471|ICE_LspYL32_lysS|GenBank|CP015399.2|922053..1021359	Integrative_Conjugative_Element
	Unknown
-ICEberg|1472|ICE_LspYL32_ND|GenBank|CP015399.2|5808048..5928531	Integrative_Conjugative_Element
	Unknown
-ICEberg|1473|ICE_RbtetW_07|GenBank|JNKJ01000020.1|88079..111915	Integrative_Conjugative_Element
	Unknown
-ICEberg|1474|ICE_RhoA2-183_lysS|GenBank|NC_015977.1|3257803..3339220	Integrative_Conjugative_Element
	Unknown
-ICEberg|1475|ICE_RhoA2-183_ND|GenBank|NC_015977.1|2942320..2969996	Integrative_Conjugative_Element
	Unknown
-ICEberg|1476|ICE_RhoA2-183_NS_1|GenBank|NC_015977.1|2232303..2282498	Integrative_Conjugative_Element
	Unknown
-ICEberg|1477|ICE_RhoA2-183_NS_2|GenBank|NC_015977.1|3429628..3520087	Integrative_Conjugative_Element
	Unknown
-ICEberg|1478|ICE_RhoA2-183_rpsI|GenBank|NC_015977.1|332134..448821	Integrative_Conjugative_Element
	Unknown
-ICEberg|1479|ICE_SagNEM316_TnGBS2|GenBank|NC_004368.1|1163554..1197443	Integrative_Conjugative_Element
	Unknown
-ICEberg|1480|ICE_SanC1051_TnGBS1_1|GenBank|NC_022244.1|357482..397824	Integrative_Conjugative_Element
	Unknown
-ICEberg|1481|ICE_SanC1051_TnGBS1_2|GenBank|NC_022244.1|838145..878486	Integrative_Conjugative_Element
	Unknown
-ICEberg|1482|ICE_SdyRE378_rumA|GenBank|NC_018712.1|1288173..1348638	Integrative_Conjugative_Element
	Unknown
-ICEberg|1483|ICE_SdyRE378_TnGBS2|GenBank|NC_018712.1|1602651..1636331	Integrative_Conjugative_Element
	Unknown
-ICEberg|1484|ICE_Seq35246_mutT|GenBank|NC_017582.1|1545740..1602295	Integrative_Conjugative_Element
	Unknown
-ICEberg|1485|ICE_Seq35246_TnGBS2|GenBank|NC_017582.1|1882597..1914385	Integrative_Conjugative_Element
	Unknown
-ICEberg|1486|ICE_Sga2069_TnGBS2_1|GenBank|NC_015215.1|1419707..1450285	Integrative_Conjugative_Element
	Unknown
-ICEberg|1487|ICE_Sga2069_TnGBS2_2|GenBank|NC_015215.1|2082200..2118311	Integrative_Conjugative_Element
	Unknown
-ICEberg|1488|ICE_Spy2096_rumA|GenBank|NC_008023.1|1057933..1120859	Integrative_Conjugative_Element
	Unknown
-ICEberg|1489|ICE_SpyHKU_rumA|GenBank|AFRY01000001.1|813753..878646	Integrative_Conjugative_Element
	Unknown
-ICEberg|148|SXT-HN1-|GenBank|AB450045|1..19086	Integrative_Conjugative_Element
	Unknown
-ICEberg|1490|ICE_SsaFDA259_Tn916|GenBank|CP020451.2|1792004..1815306	Integrative_Conjugative_Element
	Unknown
-ICEberg|149|ICEVflH-08942|GenBank|KM213605.1|1..102878	Integrative_Conjugative_Element
	Unknown
-ICEberg|150|pMR2|GenBank|AY860110|1..11188	Integrative_Conjugative_Element
	Unknown
-ICEberg|1523|ICE_SsalB35_rpsI|GenBank|LR822044.1|106392..134849	Integrative_Conjugative_Element
	Unknown
-ICEberg|1524|ICE_SsalB50_fda|GenBank|LR793256.1|2161975..2187845	Integrative_Conjugative_Element
	Unknown
-ICEberg|1525|ICE_SsalB57_fda|GenBank|LR793259.1|2126294..2152765	Integrative_Conjugative_Element
	Unknown
-ICEberg|1526|ICE_SsalB57_TnGBS2|GenBank|LR793259.1|1955102..1984120	Integrative_Conjugative_Element
	Unknown
-ICEberg|1528|ICE_SsalF1-4_fda|GenBank|LR797999.1|2080530..2110265	Integrative_Conjugative_Element
	Unknown
-ICEberg|1529|ICE_SsalF1-8_rpmG|GenBank|LR822045.1|2120699..2147970	Integrative_Conjugative_Element
	Unknown
-ICEberg|152|CTn9343|GenBank|CR626927|1727162..1804281	Integrative_Conjugative_Element
	Unknown
-ICEberg|1530|ICE_SsalF4-2_fda|GenBank|LR800290.1|2093067..2123308	Integrative_Conjugative_Element
	Unknown
-ICEberg|1531|ICE_SsalF4-2_Tn916|GenBank|LR800290.1|1480111..1503277	Integrative_Conjugative_Element
	Unknown
-ICEberg|1533|ICE_SsalF7-1_TnGBS2|GenBank|LR822047.1|1930916..1962738	Integrative_Conjugative_Element
	Unknown
-ICEberg|1537|ICE_SsalJF_rpsI|GenBank|CP014144.1|70603..106907	Integrative_Conjugative_Element
	Unknown
-ICEberg|1538|ICE_SsalL11_fda|GenBank|LR822048.1|2081479..2121552	Integrative_Conjugative_Element
	Unknown
-ICEberg|1539|ICE_SsalL22_fda|GenBank|LR793265.1|2131689..2168948	Integrative_Conjugative_Element
	Unknown
-ICEberg|153|ICESauTW20-1|GenBank|FN433596|2873696..2893601	Integrative_Conjugative_Element
	Unknown
-ICEberg|1540|ICE_SsalL22_hsdM|GenBank|LR793265.1|740075..790111	Integrative_Conjugative_Element
	Unknown
-ICEberg|1541|ICE_SsalL25_fda|GenBank|LR793266.1|2043409..2078610	Integrative_Conjugative_Element
	Unknown
-ICEberg|1542|ICE_SsalL45_rpsI|GenBank|LR793267.1|99591..130597	Integrative_Conjugative_Element
	Unknown
-ICEberg|1543|ICE_SsalL50_rpsI|GenBank|LR822051.1|100601..128098	Integrative_Conjugative_Element
